date,admin,event,fatalities,latitude,longitude
2018-06-13,Taizz,Battles,10,13.5361,43.8708
2018-06-13,Taizz,Battles,10,13.6639,43.6873
2018-06-12,Taizz,Battles,10,13.5721,43.8688
2018-06-12,Taizz,Explosions/Remote violence,0,13.5667,44.0333
2018-06-12,Taizz,Violence against civilians,1,13.5667,44.0333
2018-06-11,Taizz,Violence against civilians,1,13.4739,43.8881
2018-06-11,Taizz,Battles,10,13.2683,43.5099
2018-06-11,Taizz,Battles,10,13.5361,43.8708
2018-06-11,Taizz,Explosions/Remote violence,0,13.3289,44.2171
2018-06-11,Taizz,Explosions/Remote violence,5,13.4927,43.7842
2018-06-11,Taizz,Explosions/Remote violence,5,13.5399,43.7901
2018-06-11,Taizz,Battles,0,12.9431,43.4103
2018-06-11,Taizz,Battles,4,13.2127,44.1241
2018-06-11,Taizz,Battles,4,13.5667,44.0333
2018-06-10,Taizz,Explosions/Remote violence,10,13.6639,43.6873
2018-06-10,Taizz,Battles,1,13.5662,43.8723
2018-06-10,Taizz,Battles,2,13.5361,43.8708
2018-06-10,Taizz,Battles,2,13.582,43.8384
2018-06-10,Taizz,Battles,2,13.5721,43.8688
2018-06-10,Taizz,Battles,1,13.5612,43.8979
2018-06-10,Taizz,Battles,12,13.3289,44.2171
2018-06-10,Taizz,Explosions/Remote violence,2,13.5736,43.9925
2018-06-10,Taizz,Battles,2,13.559,43.8732
2018-06-09,Taizz,Battles,0,13.5361,43.8708
2018-06-09,Taizz,Battles,0,13.5721,43.8688
2018-06-09,Taizz,Explosions/Remote violence,10,13.3289,44.2171
2018-06-09,Taizz,Battles,1,13.5716,44.0186
2018-06-09,Taizz,Violence against civilians,1,13.5761,44.0063
2018-06-09,Taizz,Battles,0,13.5716,44.0186
2018-06-09,Taizz,Explosions/Remote violence,0,13.5667,44.0333
2018-06-08,Taizz,Battles,10,13.3411,43.8501
2018-06-08,Taizz,Explosions/Remote violence,5,13.5797,43.9367
2018-06-08,Taizz,Battles,10,13.6639,43.6873
2018-06-08,Taizz,Explosions/Remote violence,5,13.528,43.9495
2018-06-07,Taizz,Battles,0,13.5667,44.0333
2018-06-07,Taizz,Explosions/Remote violence,10,13.5667,44.0333
2018-06-06,Taizz,Battles,6,13.4553,43.947
2018-06-06,Taizz,Battles,6,13.6639,43.6873
2018-06-06,Taizz,Explosions/Remote violence,0,13.5399,43.7901
2018-06-06,Taizz,Explosions/Remote violence,0,13.3571,43.8571
2018-06-06,Taizz,Explosions/Remote violence,3,13.5694,44.0249
2018-06-06,Taizz,Violence against civilians,0,13.5667,44.0333
2018-06-06,Taizz,Explosions/Remote violence,0,13.528,43.9495
2018-06-04,Taizz,Battles,10,13.3289,44.2171
2018-06-04,Taizz,Violence against civilians,2,13.5667,44.0333
2018-06-04,Taizz,Strategic developments,0,13.5667,44.0333
2018-06-03,Taizz,Explosions/Remote violence,0,13.3795,44.1827
2018-06-03,Taizz,Battles,10,13.3289,44.2171
2018-06-03,Taizz,Battles,6,13.382,43.6494
2018-06-03,Taizz,Explosions/Remote violence,0,13.5667,44.0333
2018-06-03,Taizz,Violence against civilians,0,13.5742,44.0086
2018-06-03,Taizz,Explosions/Remote violence,6,13.5667,44.0333
2018-06-03,Taizz,Protests,0,13.5667,44.0333
2018-06-03,Taizz,Battles,2,13.5858,43.9979
2018-06-03,Taizz,Violence against civilians,2,13.5931,44.022
2018-06-02,Taizz,Battles,16,13.3195,43.2448
2018-06-02,Taizz,Violence against civilians,1,13.5742,44.0086
2018-06-02,Taizz,Violence against civilians,0,13.5935,44.0101
2018-06-02,Taizz,Battles,6,13.5667,44.0333
2018-06-01,Taizz,Explosions/Remote violence,1,13.6639,43.6873
2018-05-31,Taizz,Explosions/Remote violence,10,13.5399,43.7901
2018-05-31,Taizz,Explosions/Remote violence,10,13.3289,44.2171
2018-05-31,Taizz,Explosions/Remote violence,0,13.4553,43.947
2018-05-31,Taizz,Explosions/Remote violence,10,13.3195,43.2448
2018-05-31,Taizz,Explosions/Remote violence,0,13.3958,43.666
2018-05-31,Taizz,Explosions/Remote violence,0,13.5667,44.0333
2018-05-31,Taizz,Battles,1,13.5932,44.0183
2018-05-31,Taizz,Violence against civilians,5,13.5716,44.0186
2018-05-31,Taizz,Explosions/Remote violence,0,13.5667,44.0333
2018-05-30,Taizz,Explosions/Remote violence,0,13.4407,43.7034
2018-05-30,Taizz,Explosions/Remote violence,0,13.4525,43.8102
2018-05-30,Taizz,Explosions/Remote violence,0,13.3195,43.2448
2018-05-30,Taizz,Battles,0,13.6639,43.6873
2018-05-30,Taizz,Battles,0,13.5399,43.7901
2018-05-30,Taizz,Battles,0,13.4719,43.7445
2018-05-30,Taizz,Explosions/Remote violence,0,13.4553,43.947
2018-05-29,Taizz,Explosions/Remote violence,5,13.5399,43.7901
2018-05-29,Taizz,Explosions/Remote violence,4,13.5067,43.7888
2018-05-29,Taizz,Battles,0,13.4525,43.8102
2018-05-29,Taizz,Explosions/Remote violence,0,13.3195,43.2448
2018-05-29,Taizz,Battles,0,13.6111,43.9328
2018-05-29,Taizz,Battles,0,13.5992,43.949
2018-05-29,Taizz,Battles,0,13.5696,43.9337
2018-05-29,Taizz,Battles,0,13.5642,43.9364
2018-05-29,Taizz,Battles,0,13.5889,43.9758
2018-05-29,Taizz,Protests,0,13.5883,44.0164
2018-05-28,Taizz,Battles,10,13.3195,43.2448
2018-05-28,Taizz,Explosions/Remote violence,0,13.4927,43.7842
2018-05-28,Taizz,Explosions/Remote violence,0,13.6639,43.6873
2018-05-28,Taizz,Violence against civilians,1,13.2906,44.0854
2018-05-28,Taizz,Battles,10,13.3411,43.8501
2018-05-28,Taizz,Battles,12,13.1345,43.7864
2018-05-28,Taizz,Violence against civilians,2,13.5859,43.996
2018-05-27,Taizz,Battles,5,13.4927,43.7842
2018-05-27,Taizz,Explosions/Remote violence,0,13.3195,43.2448
2018-05-27,Taizz,Battles,5,13.5067,43.7888
2018-05-27,Taizz,Battles,0,13.3958,43.666
2018-05-27,Taizz,Battles,0,13.2683,43.5099
2018-05-27,Taizz,Battles,0,13.5777,44.0397
2018-05-27,Taizz,Violence against civilians,1,13.6639,43.6873
2018-05-26,Taizz,Battles,60,13.3195,43.2448
2018-05-26,Taizz,Explosions/Remote violence,0,13.5889,43.9758
2018-05-26,Taizz,Explosions/Remote violence,0,13.5909,43.9869
2018-05-25,Taizz,Battles,10,13.5233,43.7983
2018-05-25,Taizz,Explosions/Remote violence,1,13.4407,43.7034
2018-05-25,Taizz,Battles,0,13.615,44.0045
2018-05-25,Taizz,Battles,60,13.3195,43.2448
2018-05-25,Taizz,Battles,0,13.5889,43.9758
2018-05-25,Taizz,Violence against civilians,2,13.5889,43.9758
2018-05-25,Taizz,Violence against civilians,3,13.5777,44.0397
2018-05-25,Taizz,Explosions/Remote violence,0,13.5667,44.0333
2018-05-24,Taizz,Explosions/Remote violence,11,13.3195,43.2448
2018-05-23,Taizz,Explosions/Remote violence,10,13.3195,43.2448
2018-05-22,Taizz,Battles,1,13.3411,43.8501
2018-05-22,Taizz,Battles,3,13.3195,43.2448
2018-05-22,Taizz,Battles,4,13.3289,44.2171
2018-05-22,Taizz,Battles,1,13.5582,44.0163
2018-05-22,Taizz,Violence against civilians,0,13.4625,44.0631
2018-05-21,Taizz,Explosions/Remote violence,10,13.3289,44.2171
2018-05-21,Taizz,Battles,0,13.5909,43.9869
2018-05-21,Taizz,Battles,0,13.5761,44.0063
2018-05-21,Taizz,Battles,0,13.5777,44.0397
2018-05-20,Taizz,Battles,2,13.3411,43.8501
2018-05-20,Taizz,Battles,11,13.3289,44.2171
2018-05-20,Taizz,Explosions/Remote violence,0,13.3778,44.216
2018-05-20,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-05-20,Taizz,Battles,10,13.3195,43.2448
2018-05-20,Taizz,Battles,0,13.5716,44.0186
2018-05-20,Taizz,Violence against civilians,2,13.5667,44.0333
2018-05-18,Taizz,Violence against civilians,0,13.2246,44.2974
2018-05-18,Taizz,Battles,2,13.3195,43.2448
2018-05-16,Taizz,Battles,0,13.5149,44.0517
2018-05-16,Taizz,Battles,10,13.5742,44.0086
2018-05-16,Taizz,Battles,0,13.5694,44.0249
2018-05-16,Taizz,Battles,0,13.5661,44.0243
2018-05-15,Taizz,Battles,0,13.4739,43.8881
2018-05-15,Taizz,Explosions/Remote violence,4,13.3195,43.2448
2018-05-15,Taizz,Battles,0,13.4719,43.7445
2018-05-15,Taizz,Battles,0,13.4407,43.7034
2018-05-15,Taizz,Battles,0,13.4985,43.7305
2018-05-15,Taizz,Battles,6,13.3411,43.8501
2018-05-14,Taizz,Violence against civilians,1,13.5968,44.0126
2018-05-14,Taizz,Battles,0,13.5862,44.0238
2018-05-14,Taizz,Explosions/Remote violence,0,13.5862,44.0238
2018-05-14,Taizz,Strategic developments,0,13.5667,44.0333
2018-05-13,Taizz,Explosions/Remote violence,0,13.6639,43.6873
2018-05-12,Taizz,Battles,10,13.3195,43.2448
2018-05-12,Taizz,Battles,7,13.3411,43.8501
2018-05-12,Taizz,Battles,0,13.2855,43.7214
2018-05-12,Taizz,Battles,10,13.1345,43.7864
2018-05-11,Taizz,Battles,6,13.3195,43.2448
2018-05-11,Taizz,Battles,12,12.9895,43.4733
2018-05-10,Taizz,Violence against civilians,10,13.4407,43.7034
2018-05-10,Taizz,Battles,0,13.2683,43.5099
2018-05-09,Taizz,Battles,8,13.3195,43.2448
2018-05-08,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-05-08,Taizz,Explosions/Remote violence,19,13.3195,43.2448
2018-05-08,Taizz,Battles,29,13.4407,43.7034
2018-05-08,Taizz,Battles,1,13.5889,43.9758
2018-05-07,Taizz,Explosions/Remote violence,0,13.5829,44.3477
2018-05-07,Taizz,Explosions/Remote violence,10,13.6639,43.6873
2018-05-07,Taizz,Explosions/Remote violence,18,13.3195,43.2448
2018-05-07,Taizz,Battles,20,13.4407,43.7034
2018-05-07,Taizz,Battles,1,13.3637,43.62
2018-05-06,Taizz,Explosions/Remote violence,10,13.2683,43.5099
2018-05-06,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-05-06,Taizz,Battles,5,13.3637,43.62
2018-05-06,Taizz,Battles,5,13.3958,43.666
2018-05-06,Taizz,Violence against civilians,0,13.5862,44.0238
2018-05-06,Taizz,Battles,16,13.4407,43.7034
2018-05-05,Taizz,Battles,20,13.382,43.6494
2018-05-05,Taizz,Battles,30,13.4407,43.7034
2018-05-05,Taizz,Battles,2,13.5736,44.0124
2018-05-04,Taizz,Battles,10,13.3195,43.2448
2018-05-04,Taizz,Explosions/Remote violence,5,13.3958,43.666
2018-05-04,Taizz,Explosions/Remote violence,5,13.4407,43.7034
2018-05-04,Taizz,Explosions/Remote violence,0,13.3657,43.5898
2018-05-03,Taizz,Battles,2,13.3195,43.2448
2018-05-03,Taizz,Battles,10,13.3637,43.62
2018-05-03,Taizz,Explosions/Remote violence,3,13.2683,43.5099
2018-05-03,Taizz,Battles,1,13.615,44.0045
2018-05-03,Taizz,Battles,1,13.5777,44.0397
2018-05-03,Taizz,Battles,0,13.5935,44.0202
2018-05-03,Taizz,Battles,4,13.5667,44.0333
2018-05-03,Taizz,Explosions/Remote violence,4,13.5667,44.0333
2018-05-02,Taizz,Battles,5,13.2683,43.5099
2018-05-02,Taizz,Battles,5,13.3637,43.62
2018-05-01,Taizz,Explosions/Remote violence,3,13.5914,43.9461
2018-05-01,Taizz,Battles,5,13.3657,43.5898
2018-05-01,Taizz,Battles,5,13.3637,43.62
2018-05-01,Taizz,Battles,0,13.5742,44.0086
2018-05-01,Taizz,Violence against civilians,1,13.5667,44.0333
2018-04-30,Taizz,Explosions/Remote violence,1,13.382,43.6494
2018-04-30,Taizz,Explosions/Remote violence,3,13.2683,43.5099
2018-04-30,Taizz,Explosions/Remote violence,10,13.2683,43.5099
2018-04-30,Taizz,Strategic developments,0,13.5667,44.0333
2018-04-29,Taizz,Battles,0,13.395,43.7778
2018-04-29,Taizz,Battles,10,12.9431,43.4103
2018-04-29,Taizz,Battles,0,13.4407,43.7034
2018-04-28,Taizz,Explosions/Remote violence,0,13.5086,43.7675
2018-04-28,Taizz,Explosions/Remote violence,0,13.6639,43.6873
2018-04-28,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-04-28,Taizz,Explosions/Remote violence,0,13.4407,43.7034
2018-04-27,Taizz,Battles,10,13.6639,43.6873
2018-04-27,Taizz,Explosions/Remote violence,0,13.3657,43.5898
2018-04-27,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-04-27,Taizz,Strategic developments,0,13.5667,44.0333
2018-04-26,Taizz,Explosions/Remote violence,10,13.3195,43.2448
2018-04-26,Taizz,Explosions/Remote violence,0,13.3657,43.5898
2018-04-26,Taizz,Battles,5,13.3178,44.2801
2018-04-26,Taizz,Battles,5,13.5612,43.8979
2018-04-26,Taizz,Battles,6,13.5772,44.0356
2018-04-26,Taizz,Battles,6,13.5694,44.0249
2018-04-26,Taizz,Violence against civilians,1,13.5742,44.0086
2018-04-26,Taizz,Battles,6,13.5667,44.0333
2018-04-25,Taizz,Explosions/Remote violence,10,13.3195,43.2448
2018-04-25,Taizz,Battles,0,13.454,44.1817
2018-04-25,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-04-24,Taizz,Explosions/Remote violence,0,13.5201,44.3513
2018-04-24,Taizz,Explosions/Remote violence,10,13.3637,43.62
2018-04-24,Taizz,Explosions/Remote violence,12,13.3195,43.2448
2018-04-24,Taizz,Strategic developments,0,13.5772,44.0356
2018-04-24,Taizz,Explosions/Remote violence,1,13.6,43.9833
2018-04-24,Taizz,Explosions/Remote violence,10,13.5862,44.0238
2018-04-24,Taizz,Battles,2,13.5742,44.0086
2018-04-24,Taizz,Battles,2,13.5909,43.9869
2018-04-24,Taizz,Battles,2,13.528,43.9495
2018-04-23,Taizz,Battles,19,13.6639,43.6873
2018-04-23,Taizz,Battles,1,13.5729,44.0243
2018-04-23,Taizz,Battles,4,13.5694,44.0249
2018-04-22,Taizz,Explosions/Remote violence,10,12.9431,43.4103
2018-04-22,Taizz,Battles,10,13.2683,43.5099
2018-04-22,Taizz,Explosions/Remote violence,0,13.4104,44.2231
2018-04-22,Taizz,Explosions/Remote violence,0,13.3657,43.5898
2018-04-22,Taizz,Explosions/Remote violence,10,13.4131,44.3881
2018-04-22,Taizz,Explosions/Remote violence,10,13.3726,44.3031
2018-04-22,Taizz,Explosions/Remote violence,10,13.2409,44.2468
2018-04-22,Taizz,Battles,0,13.3637,43.62
2018-04-22,Taizz,Battles,0,13.4407,43.7034
2018-04-21,Taizz,Explosions/Remote violence,0,13.4407,43.7034
2018-04-21,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-04-21,Taizz,Explosions/Remote violence,10,13.528,43.9495
2018-04-21,Taizz,Violence against civilians,1,13.528,43.9495
2018-04-21,Taizz,Battles,10,13.3657,43.5898
2018-04-21,Taizz,Battles,12,13.3195,43.2448
2018-04-20,Taizz,Explosions/Remote violence,3,13.3637,43.62
2018-04-20,Taizz,Explosions/Remote violence,3,13.1345,43.7864
2018-04-20,Taizz,Battles,5,13.3657,43.5898
2018-04-20,Taizz,Battles,5,13.4612,43.5043
2018-04-20,Taizz,Battles,10,13.5889,43.9758
2018-04-19,Taizz,Explosions/Remote violence,19,13.382,43.6494
2018-04-19,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-04-19,Taizz,Battles,10,13.5558,44.0592
2018-04-19,Taizz,Battles,5,13.3657,43.5898
2018-04-19,Taizz,Battles,5,13.4612,43.5043
2018-04-18,Taizz,Explosions/Remote violence,0,13.4407,43.7034
2018-04-18,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-04-17,Taizz,Explosions/Remote violence,0,13.3195,43.2448
2018-04-17,Taizz,Explosions/Remote violence,0,13.6639,43.6873
2018-04-16,Taizz,Explosions/Remote violence,5,13.3657,43.5898
2018-04-16,Taizz,Explosions/Remote violence,5,13.4612,43.5043
2018-04-16,Taizz,Violence against civilians,1,13.5661,44.0243
2018-04-16,Taizz,Battles,0,13.2615,44.1975
2018-04-15,Taizz,Explosions/Remote violence,0,13.3657,43.5898
2018-04-15,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-04-15,Taizz,Battles,1,13.3195,43.2448
2018-04-15,Taizz,Battles,0,13.3726,44.3031
2018-04-15,Taizz,Strategic developments,0,13.3195,43.2448
2018-04-14,Taizz,Explosions/Remote violence,0,13.3309,43.7878
2018-04-14,Taizz,Battles,7,13.3289,44.2171
2018-04-14,Taizz,Battles,3,13.3795,44.1827
2018-04-14,Taizz,Battles,2,13.3178,44.2801
2018-04-14,Taizz,Battles,2,13.4739,43.8881
2018-04-14,Taizz,Battles,2,13.5238,43.9418
2018-04-14,Taizz,Explosions/Remote violence,0,13.4407,43.7034
2018-04-14,Taizz,Explosions/Remote violence,1,13.4501,43.7128
2018-04-14,Taizz,Explosions/Remote violence,1,13.6639,43.6873
2018-04-14,Taizz,Explosions/Remote violence,0,13.6639,43.6873
2018-04-14,Taizz,Protests,0,13.2127,44.1241
2018-04-14,Taizz,Battles,7,13.3843,44.1757
2018-04-14,Taizz,Explosions/Remote violence,0,13.4131,44.3881
2018-04-14,Taizz,Protests,0,13.3903,43.9683
2018-04-14,Taizz,Explosions/Remote violence,1,13.5859,43.996
2018-04-14,Taizz,Protests,0,13.5667,44.0333
2018-04-13,Taizz,Explosions/Remote violence,10,13.3195,43.2448
2018-04-13,Taizz,Battles,15,13.3195,43.2448
2018-04-12,Taizz,Battles,10,13.3411,43.8501
2018-04-12,Taizz,Explosions/Remote violence,0,13.3195,43.2448
2018-04-12,Taizz,Explosions/Remote violence,10,13.6,44.0167
2018-04-11,Taizz,Explosions/Remote violence,0,13.6639,43.6873
2018-04-10,Taizz,Explosions/Remote violence,0,13.3195,43.2448
2018-04-10,Taizz,Battles,2,13.3657,43.5898
2018-04-10,Taizz,Battles,12,13.3726,44.3031
2018-04-10,Taizz,Explosions/Remote violence,0,13.454,44.1817
2018-04-10,Taizz,Explosions/Remote violence,4,13.4305,44.1906
2018-04-10,Taizz,Battles,10,13.461,43.8027
2018-04-10,Taizz,Battles,4,13.5667,44.0333
2018-04-09,Taizz,Battles,2,13.615,44.0045
2018-04-09,Taizz,Battles,1,13.4739,43.8881
2018-04-09,Taizz,Explosions/Remote violence,15,13.454,44.1817
2018-04-09,Taizz,Battles,15,13.3195,43.2448
2018-04-09,Taizz,Battles,10,13.5889,43.9758
2018-04-09,Taizz,Battles,11,13.5667,44.0333
2018-04-09,Taizz,Battles,2,13.5909,43.9869
2018-04-09,Taizz,Battles,1,13.5736,44.0124
2018-04-09,Taizz,Battles,2,13.5968,44.0126
2018-04-08,Taizz,Explosions/Remote violence,0,13.3289,44.2171
2018-04-08,Taizz,Explosions/Remote violence,1,13.454,44.1817
2018-04-08,Taizz,Battles,10,13.3195,43.2448
2018-04-08,Taizz,Battles,10,13.4739,43.8881
2018-04-08,Taizz,Battles,10,13.5889,43.9758
2018-04-08,Taizz,Explosions/Remote violence,1,13.5667,44.0333
2018-04-07,Taizz,Explosions/Remote violence,0,13.3657,43.5898
2018-04-07,Taizz,Explosions/Remote violence,4,13.4407,43.7034
2018-04-06,Taizz,Battles,10,13.5558,44.0592
2018-04-06,Taizz,Explosions/Remote violence,0,13.5772,44.0356
2018-04-05,Taizz,Explosions/Remote violence,16,13.454,44.1817
2018-04-05,Taizz,Battles,1,13.461,43.8027
2018-04-05,Taizz,Explosions/Remote violence,0,12.9431,43.4103
2018-04-03,Taizz,Battles,5,13.5797,43.9367
2018-04-03,Taizz,Battles,0,13.6111,43.9328
2018-04-03,Taizz,Explosions/Remote violence,0,13.4407,43.7034
2018-04-03,Taizz,Explosions/Remote violence,12,13.038,43.4786
2018-04-03,Taizz,Battles,0,13.5777,44.0397
2018-04-03,Taizz,Battles,5,13.528,43.9495
2018-04-02,Taizz,Battles,0,13.6639,43.6873
2018-04-02,Taizz,Battles,10,13.1345,43.7864
2018-04-02,Taizz,Explosions/Remote violence,3,13.2683,43.5099
2018-04-02,Taizz,Battles,5,13.454,44.1817
2018-04-02,Taizz,Battles,5,13.3726,44.3031
2018-04-02,Taizz,Violence against civilians,1,13.5909,43.9869
2018-04-02,Taizz,Battles,0,13.5667,44.0333
2018-04-01,Taizz,Battles,10,13.5558,44.0592
2018-04-01,Taizz,Battles,10,13.3726,44.3031
2018-04-01,Taizz,Explosions/Remote violence,10,13.2683,43.5099
2018-04-01,Taizz,Battles,10,13.3195,43.2448
2018-04-01,Taizz,Battles,3,13.5616,44.044
2018-04-01,Taizz,Protests,0,13.5667,44.0333
2018-03-31,Taizz,Battles,10,13.038,43.4786
2018-03-30,Taizz,Battles,10,12.9431,43.4103
2018-03-30,Taizz,Battles,4,13.3726,44.3031
2018-03-29,Taizz,Battles,10,13.3178,44.2801
2018-03-29,Taizz,Violence against civilians,1,13.5761,44.0063
2018-03-28,Taizz,Explosions/Remote violence,0,13.4067,44.328
2018-03-28,Taizz,Battles,5,13.2246,44.2974
2018-03-28,Taizz,Battles,5,13.2438,44.2925
2018-03-27,Taizz,Battles,7,13.3657,43.5898
2018-03-27,Taizz,Explosions/Remote violence,1,13.5642,43.9364
2018-03-27,Taizz,Battles,10,13.461,43.8027
2018-03-27,Taizz,Battles,3,13.2246,44.2974
2018-03-27,Taizz,Battles,3,13.2976,44.3152
2018-03-27,Taizz,Explosions/Remote violence,0,13.528,43.9495
2018-03-26,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-03-26,Taizz,Battles,10,13.454,44.1817
2018-03-25,Taizz,Battles,43,13.6639,43.6873
2018-03-24,Taizz,Battles,1,13.5909,43.9869
2018-03-24,Taizz,Violence against civilians,1,13.5836,44.0011
2018-03-23,Taizz,Battles,0,13.454,44.1817
2018-03-23,Taizz,Battles,0,13.4067,44.328
2018-03-23,Taizz,Battles,7,13.3726,44.3031
2018-03-23,Taizz,Battles,30,13.6639,43.6873
2018-03-23,Taizz,Violence against civilians,2,13.5742,44.0086
2018-03-22,Taizz,Explosions/Remote violence,0,13.4067,44.328
2018-03-22,Taizz,Battles,10,13.3411,43.8501
2018-03-22,Taizz,Battles,0,13.6639,43.6873
2018-03-22,Taizz,Battles,16,13.6639,43.6873
2018-03-22,Taizz,Battles,10,13.4185,43.8469
2018-03-21,Taizz,Battles,28,13.4275,43.8624
2018-03-20,Taizz,Battles,28,13.6639,43.6873
2018-03-20,Taizz,Battles,5,13.4131,44.3881
2018-03-20,Taizz,Explosions/Remote violence,0,13.5834,43.9457
2018-03-20,Taizz,Battles,5,13.5909,43.9869
2018-03-19,Taizz,Battles,10,13.4275,43.8624
2018-03-19,Taizz,Battles,5,13.3178,44.2801
2018-03-19,Taizz,Battles,5,13.3911,43.8156
2018-03-19,Taizz,Battles,5,13.6639,43.6873
2018-03-19,Taizz,Battles,8,13.3289,44.2171
2018-03-18,Taizz,Explosions/Remote violence,0,13.2246,44.2974
2018-03-18,Taizz,Battles,5,13.3195,43.2448
2018-03-18,Taizz,Battles,2,13.461,43.8027
2018-03-18,Taizz,Battles,10,13.3657,43.5898
2018-03-18,Taizz,Battles,10,13.3657,43.5898
2018-03-18,Taizz,Explosions/Remote violence,10,13.5667,44.0333
2018-03-17,Taizz,Battles,2,13.3526,44.0034
2018-03-17,Taizz,Battles,0,13.4553,43.947
2018-03-17,Taizz,Battles,1,13.5667,44.0333
2018-03-16,Taizz,Explosions/Remote violence,14,13.2683,43.5099
2018-03-16,Taizz,Strategic developments,0,13.3195,43.2448
2018-03-15,Taizz,Battles,20,13.3289,44.2171
2018-03-14,Taizz,Explosions/Remote violence,2,13.3195,43.2448
2018-03-13,Taizz,Explosions/Remote violence,4,13.3657,43.5898
2018-03-13,Taizz,Explosions/Remote violence,3,13.1305,43.7838
2018-03-13,Taizz,Explosions/Remote violence,3,13.4612,43.5043
2018-03-13,Taizz,Explosions/Remote violence,0,13.1345,43.7864
2018-03-13,Taizz,Battles,5,13.5667,44.0333
2018-03-13,Taizz,Explosions/Remote violence,0,13.5699,44.0315
2018-03-12,Taizz,Explosions/Remote violence,0,12.7324,43.477
2018-03-12,Taizz,Explosions/Remote violence,0,13.3289,44.2171
2018-03-12,Taizz,Battles,3,13.3657,43.5898
2018-03-12,Taizz,Battles,3,13.4478,43.2699
2018-03-12,Taizz,Battles,10,13.6639,43.6873
2018-03-10,Taizz,Explosions/Remote violence,0,13.5968,43.8945
2018-03-10,Taizz,Battles,10,13.2683,43.5099
2018-03-10,Taizz,Explosions/Remote violence,0,12.9431,43.4103
2018-03-10,Taizz,Battles,3,13.5667,44.0333
2018-03-09,Taizz,Battles,1,13.3657,43.5898
2018-03-09,Taizz,Battles,3,13.4525,43.8102
2018-03-09,Taizz,Battles,1,13.461,43.8027
2018-03-09,Taizz,Explosions/Remote violence,0,13.4553,43.947
2018-03-09,Taizz,Explosions/Remote violence,10,13.4612,43.5043
2018-03-09,Taizz,Battles,4,13.5777,44.0397
2018-03-08,Taizz,Explosions/Remote violence,0,13.6829,44.12
2018-03-08,Taizz,Explosions/Remote violence,17,13.4553,43.947
2018-03-08,Taizz,Explosions/Remote violence,0,13.686,44.1391
2018-03-07,Taizz,Explosions/Remote violence,0,13.395,43.7778
2018-03-07,Taizz,Explosions/Remote violence,0,13.4525,43.8102
2018-03-07,Taizz,Explosions/Remote violence,0,13.5968,43.8945
2018-03-07,Taizz,Battles,10,13.5421,44.0663
2018-03-07,Taizz,Explosions/Remote violence,0,13.5889,43.9758
2018-03-06,Taizz,Explosions/Remote violence,0,13.4612,43.5043
2018-03-06,Taizz,Violence against civilians,1,13.3178,44.2801
2018-03-06,Taizz,Explosions/Remote violence,6,13.5667,44.0333
2018-03-06,Taizz,Explosions/Remote violence,1,13.5667,44.0333
2018-03-05,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-03-05,Taizz,Battles,13,13.5667,44.0333
2018-03-04,Taizz,Battles,0,13.5421,44.0663
2018-03-04,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-03-04,Taizz,Explosions/Remote violence,3,13.2683,43.5099
2018-03-04,Taizz,Battles,11,13.6639,43.6873
2018-03-03,Taizz,Battles,10,13.395,43.7778
2018-03-03,Taizz,Battles,10,13.5411,44.0856
2018-03-03,Taizz,Battles,10,13.461,43.8027
2018-03-03,Taizz,Explosions/Remote violence,1,13.2683,43.5099
2018-03-03,Taizz,Explosions/Remote violence,0,13.3657,43.5898
2018-03-03,Taizz,Battles,10,13.5421,44.0663
2018-03-03,Taizz,Battles,10,13.5889,43.9758
2018-03-03,Taizz,Violence against civilians,1,13.592,44.0492
2018-03-03,Taizz,Explosions/Remote violence,0,13.5777,44.0397
2018-03-01,Taizz,Battles,3,13.5834,43.9457
2018-03-01,Taizz,Battles,5,13.6639,43.6873
2018-03-01,Taizz,Battles,0,13.3178,44.2801
2018-02-27,Taizz,Explosions/Remote violence,0,13.528,43.9495
2018-02-27,Taizz,Explosions/Remote violence,0,13.3289,44.2171
2018-02-27,Taizz,Battles,0,13.5736,44.0124
2018-02-26,Taizz,Explosions/Remote violence,0,13.2683,43.5099
2018-02-26,Taizz,Battles,0,13.5361,43.8708
2018-02-25,Taizz,Explosions/Remote violence,0,13.3289,44.2171
2018-02-25,Taizz,Battles,7,13.4612,43.5043
2018-02-25,Taizz,Explosions/Remote violence,0,13.3657,43.5898
2018-02-24,Taizz,Explosions/Remote violence,10,13.3289,44.2171
2018-02-24,Taizz,Explosions/Remote violence,6,13.5667,44.0333
2018-02-23,Taizz,Explosions/Remote violence,1,13.5127,44.0911
2018-02-23,Taizz,Battles,5,13.4355,43.9425
